0.29037682470329 0.134189512152379 0.236521446639044 0.470381095676367 0.870954567676501 0.416061077142473 0.881213598788128
0.269106474940077 0.104713542970016 0.23717571715672 0.406084622378144 0.872584446372652 0.443380013229607 0.846313236594469
0.256423741758047 0.0891401861989838 0.295882168112866 0.483474511025548 0.922449767808809 0.436943139102135 0.857792471873965
0.239632410170281 0.10397719134173 0.263208618213683 0.377660719336836 0.918503465576808 0.385830457286529 0.906184018187307
0.258882655903569 0.0765396536938209 0.237409483645277 0.433285196010243 0.88418558595634 0.475934278974806 0.828462436252592
0.257058771719782 0.128326070481968 0.253825224664487 0.405842938440186 0.834589650026783 0.385889332824947 0.901787598796706
0.274040647183392 0.0843884047032598 0.332181144053849 0.463275845452437 0.893401007468597 0.441487085208499 0.840377003088863
0.231761367523557 0.0351664519980276 0.251152688588636 0.429111744743852 0.844922377163301 0.459336932447212 0.884936360043437
0.242246635608747 0.155557763815864 0.258642703347117 0.489296978094857 0.872014797761923 0.39344098605012 0.867596324742102
0.280290141148528 0.142504575122754 0.290959773119039 0.43085386472383 0.898604465276543 0.377449601631524 0.882865011458094
0.254493331241575 0.134386564357432 0.342704967392172 0.416856667425419 0.795110387471401 0.446808390287093 0.880408234646417
0.272938242282969 0.13032976560939 0.272598864467536 0.429847931265755 0.831601427977712 0.42070966915717 0.877171033136575
0.287126408257446 0.113880792613656 0.297658301828142 0.423729945993266 0.856473870513449 0.396146918218292 0.847364592379168
0.270735638808855 0.121196509166494 0.30411886959159 0.433551441175782 0.824327714092311 0.464025121079308 0.901318603234595
0.295006078897334 0.152706081826787 0.266958572091254 0.397150948147295 0.754404044751363 0.525824257939444 0.822106997106748
0.268054160697702 0.101105670885114 0.27936743983377 0.444398459299097 0.814052640862262 0.395988796797051 0.870032298470874
0.272093765304032 0.146173389587767 0.26423034560854 0.41226192761356 0.852010651709615 0.415581805468357 0.835178037823706
0.244442566557536 0.162293442933486 0.278406403960129 0.421074910337221 0.901330010219568 0.430209221619012 0.885367602546685
0.228168364838596 0.14041102424016 0.304366563969444 0.471426554269102 0.798406370815698 0.461749863032917 0.804119022998363
0.247389687371293 0.0978335338607058 0.290713235315811 0.434347076168905 0.902743457660269 0.524389872482133 0.907002581201484
0.307172531810983 0.0745048587566167 0.330350153449877 0.413696595976522 0.845006183310321 0.441121229330452 0.849405922498459
0.241886678529017 0.0878146767146086 0.228978995143013 0.401946778537275 0.904827581040716 0.479817157010312 0.870999832045017
0.274768535817807 0.148106298867654 0.276184281415125 0.382457042341935 0.908410986565813 0.430563827667018 0.877550801108108
0.281213431191898 0.044545767015313 0.259637752956056 0.374200829020912 0.884508286340483 0.437242234119437 0.918219446188483
